"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","10.0.2.5","10.0.2.15","ICMP","42","Echo (ping) request  id=0x7ee7, seq=32487/59262, ttl=64 (no response found!)"
"2","0.000063269","10.0.2.15","10.0.2.5","ICMP","42","Echo (ping) request  id=0x7ee7, seq=32487/59262, ttl=64 (reply in 6)"
"3","0.000077015","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"4","0.000091061","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"5","0.000752562","PcsCompu_c7:0e:1a","Broadcast","ARP","60","Who has 10.0.2.5? Tell 10.0.2.15"
"6","0.000752712","10.0.2.5","10.0.2.15","ICMP","60","Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=64 (request in 2)"
"7","0.000752762","10.0.2.15","10.0.2.5","ICMP","60","Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=64"
"8","0.003813655","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"9","0.004066248","PcsCompu_e3:36:61","Broadcast","ARP","42","Who has 10.0.2.15? Tell 10.0.2.10"
"10","0.004118355","PcsCompu_e3:36:61","Broadcast","ARP","42","Who has 10.0.2.5? Tell 10.0.2.10"
"11","0.004465311","PcsCompu_c7:0e:1a","PcsCompu_e3:36:61","ARP","60","10.0.2.15 is at 08:00:27:c7:0e:1a"
"12","0.004478646","10.0.2.5","10.0.2.15","ICMP","42","Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=64"
"13","0.004571310","PcsCompu_88:2b:41","PcsCompu_e3:36:61","ARP","60","10.0.2.5 is at 08:00:27:88:2b:41"
"14","0.004576018","10.0.2.15","10.0.2.5","ICMP","42","Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=64"
"15","1.010689100","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"16","1.010762207","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"17","2.021011021","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"18","2.021080532","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"19","3.031288289","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"20","3.031350946","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"21","4.041684620","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"22","4.041754230","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"23","14.051948908","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"24","14.052022326","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"25","24.062285214","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"26","24.062347821","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"27","34.072525502","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"28","34.072592638","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"29","44.083110244","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"30","44.083170607","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"31","44.605632172","PcsCompu_88:2b:41","Broadcast","ARP","60","Who has 10.0.2.3? Tell 10.0.2.5 (duplicate use of 10.0.2.5 detected!)"
"32","47.153050731","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=1/256, ttl=64 (no response found!)"
"33","47.159555106","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=1/256, ttl=64 (no response found!)"
"34","48.156951468","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=2/512, ttl=64 (no response found!)"
"35","48.159527494","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=2/512, ttl=64 (no response found!)"
"36","49.156736069","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=3/768, ttl=64 (no response found!)"
"37","49.159510086","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=3/768, ttl=64 (no response found!)"
"38","50.156376725","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=4/1024, ttl=64 (no response found!)"
"39","50.159514042","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=4/1024, ttl=64 (no response found!)"
"40","50.385313212","10.0.2.10","10.0.2.3","DHCP","324","DHCP Request  - Transaction ID 0xe135e168"
"41","50.410952120","10.0.2.3","10.0.2.10","DHCP","590","DHCP ACK      - Transaction ID 0xe135e168"
"42","51.156664877","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=5/1280, ttl=64 (no response found!)"
"43","51.159511810","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=5/1280, ttl=64 (no response found!)"
"44","52.156346488","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=6/1536, ttl=64 (no response found!)"
"45","52.159594663","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7713, seq=6/1536, ttl=64 (no response found!)"
"46","52.191319746","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","Who has 10.0.2.15? Tell 10.0.2.10"
"47","52.192224369","PcsCompu_c7:0e:1a","PcsCompu_e3:36:61","ARP","60","10.0.2.15 is at 08:00:27:c7:0e:1a"
"48","54.093345386","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"49","54.093406671","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"50","54.157344284","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7713, seq=8/2048, ttl=64"
"51","54.159557290","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7713, seq=8/2048, ttl=64"
"52","55.157147342","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7713, seq=9/2304, ttl=64"
"53","55.159515819","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7713, seq=9/2304, ttl=64"
"54","55.519318115","PcsCompu_e3:36:61","PcsCompu_e1:c5:42","ARP","42","Who has 10.0.2.3? Tell 10.0.2.10"
"55","55.519670395","PcsCompu_e1:c5:42","PcsCompu_e3:36:61","ARP","60","10.0.2.3 is at 08:00:27:e1:c5:42"
"56","59.359328535","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","Who has 10.0.2.5? Tell 10.0.2.10"
"57","59.359801440","PcsCompu_88:2b:41","PcsCompu_e3:36:61","ARP","60","10.0.2.5 is at 08:00:27:88:2b:41"
"58","64.103687925","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"59","64.103747968","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"60","74.113957285","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"61","74.114023238","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"62","84.124262068","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"63","84.124325166","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"64","94.135408520","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"65","94.135486186","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"66","104.145746949","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"67","104.145806411","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"68","114.156051672","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"69","114.156112907","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"70","124.166402583","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"71","124.166483174","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"72","134.177166837","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"73","134.177244692","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"74","137.901270930","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=1/256, ttl=64 (no response found!)"
"75","137.907533723","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=1/256, ttl=64 (reply in 76)"
"76","137.907916590","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=1/256, ttl=64 (request in 75)"
"77","137.915620369","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=1/256, ttl=64"
"78","138.918064703","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=2/512, ttl=64 (no response found!)"
"79","138.923548916","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=2/512, ttl=64 (reply in 80)"
"80","138.924079469","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=2/512, ttl=64 (request in 79)"
"81","138.931557468","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=2/512, ttl=64"
"82","140.284115347","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=3/768, ttl=64 (no response found!)"
"83","140.291582464","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=3/768, ttl=64 (reply in 84)"
"84","140.292194282","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=3/768, ttl=64 (request in 83)"
"85","140.299509135","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=3/768, ttl=64"
"86","141.284743903","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=4/1024, ttl=64 (no response found!)"
"87","141.291542279","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=4/1024, ttl=64 (reply in 88)"
"88","141.292109847","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=4/1024, ttl=64 (request in 87)"
"89","141.299505462","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=4/1024, ttl=64"
"90","142.307563146","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=5/1280, ttl=64 (no response found!)"
"91","142.315525732","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=5/1280, ttl=64 (reply in 92)"
"92","142.316073979","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=5/1280, ttl=64 (request in 91)"
"93","142.323553100","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=5/1280, ttl=64"
"94","143.071359510","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","Who has 10.0.2.15? Tell 10.0.2.10"
"95","143.071446333","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","Who has 10.0.2.5? Tell 10.0.2.10"
"96","143.071998804","PcsCompu_c7:0e:1a","PcsCompu_e3:36:61","ARP","60","10.0.2.15 is at 08:00:27:c7:0e:1a"
"97","143.071998975","PcsCompu_88:2b:41","PcsCompu_e3:36:61","ARP","60","10.0.2.5 is at 08:00:27:88:2b:41"
"98","143.343954976","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=6/1536, ttl=64 (no response found!)"
"99","143.351670195","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) request  id=0x0849, seq=6/1536, ttl=64 (reply in 100)"
"100","143.352169541","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=6/1536, ttl=64 (request in 99)"
"101","143.359601784","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) reply    id=0x0849, seq=6/1536, ttl=64"
"102","144.187516422","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"103","144.187603024","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"104","154.197967631","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"105","154.198029817","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"106","164.208251885","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"107","164.208309764","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"108","174.218517975","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"109","174.218582085","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"110","184.228762143","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"111","184.228835831","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"112","188.661018839","PcsCompu_25:4b:aa","Broadcast","ARP","60","Who has 10.0.2.3? Tell 10.0.2.7"
"113","194.239047425","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"114","194.239108489","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"115","204.249632768","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"116","204.249695015","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"117","214.259973846","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"118","214.260041773","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"119","224.270252414","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"120","224.270328848","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"121","234.280561215","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"122","234.280651344","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"123","244.290924421","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"124","244.291000504","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"125","254.301202048","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"126","254.301274083","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"127","264.311713568","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"128","264.311808155","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"129","274.322046359","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"130","274.322106662","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"131","278.980339765","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=1/256, ttl=64 (no response found!)"
"132","278.983592138","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=1/256, ttl=64 (reply in 133)"
"133","278.984098957","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=1/256, ttl=64 (request in 132)"
"134","278.991812681","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=1/256, ttl=64"
"135","279.979720208","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=2/512, ttl=64 (no response found!)"
"136","279.987522694","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=2/512, ttl=64 (reply in 137)"
"137","279.988092933","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=2/512, ttl=64 (request in 136)"
"138","279.995641263","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=2/512, ttl=64"
"139","280.979965882","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=3/768, ttl=64 (no response found!)"
"140","280.987559189","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=3/768, ttl=64 (reply in 141)"
"141","280.988123246","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=3/768, ttl=64 (request in 140)"
"142","281.006004764","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=3/768, ttl=64"
"143","281.979517473","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=4/1024, ttl=64 (no response found!)"
"144","281.987518266","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=4/1024, ttl=64 (reply in 145)"
"145","281.988051645","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=4/1024, ttl=64 (request in 144)"
"146","281.995554351","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=4/1024, ttl=64"
"147","282.980004885","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=5/1280, ttl=64 (no response found!)"
"148","282.983549676","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=5/1280, ttl=64 (reply in 149)"
"149","282.984216275","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=5/1280, ttl=64 (request in 148)"
"150","282.991645383","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=5/1280, ttl=64"
"151","283.980169422","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=6/1536, ttl=64 (no response found!)"
"152","283.983608825","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=6/1536, ttl=64 (reply in 153)"
"153","283.984148987","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=6/1536, ttl=64 (request in 152)"
"154","283.991572040","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=6/1536, ttl=64"
"155","284.127336334","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","Who has 10.0.2.5? Tell 10.0.2.10"
"156","284.127397329","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","Who has 10.0.2.15? Tell 10.0.2.10"
"157","284.127820551","PcsCompu_c7:0e:1a","PcsCompu_e3:36:61","ARP","60","10.0.2.15 is at 08:00:27:c7:0e:1a"
"158","284.127820652","PcsCompu_88:2b:41","PcsCompu_e3:36:61","ARP","60","10.0.2.5 is at 08:00:27:88:2b:41"
"159","284.333818296","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"160","284.333881204","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
"161","284.979759114","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=7/1792, ttl=64 (no response found!)"
"162","284.983534643","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=7/1792, ttl=64 (reply in 163)"
"163","284.984029119","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=7/1792, ttl=64 (request in 162)"
"164","284.991608889","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=7/1792, ttl=64"
"165","285.980591369","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=8/2048, ttl=64 (no response found!)"
"166","285.987532277","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=8/2048, ttl=64 (reply in 167)"
"167","285.987935943","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=8/2048, ttl=64 (request in 166)"
"168","285.995537865","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=8/2048, ttl=64"
"169","286.979688311","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=9/2304, ttl=64 (no response found!)"
"170","286.987517500","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=9/2304, ttl=64 (reply in 171)"
"171","286.987997790","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=9/2304, ttl=64 (request in 170)"
"172","286.995602935","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=9/2304, ttl=64"
"173","287.981519257","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=10/2560, ttl=64 (no response found!)"
"174","287.987558956","10.0.2.5","10.0.2.15","ICMP","98","Echo (ping) request  id=0x7c13, seq=10/2560, ttl=64 (reply in 175)"
"175","287.988404100","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=10/2560, ttl=64 (request in 174)"
"176","287.996186894","10.0.2.15","10.0.2.5","ICMP","98","Echo (ping) reply    id=0x7c13, seq=10/2560, ttl=64"
"177","294.349002700","PcsCompu_e3:36:61","PcsCompu_c7:0e:1a","ARP","42","10.0.2.5 is at 08:00:27:e3:36:61"
"178","294.349083422","PcsCompu_e3:36:61","PcsCompu_88:2b:41","ARP","42","10.0.2.15 is at 08:00:27:e3:36:61 (duplicate use of 10.0.2.5 detected!)"
